#Digilent WaveForms Oscilloscope Acquisition
#Device Name: DY_Discovery1
#Serial Number: SN:210244704387
#Date Time: 2025-05-09 16:00:38.440
#Sample rate: 160000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 2 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 2 V/div Offset: 0 V Sample Mode: Average
#Math 1: Function: (abs(C1) - C2)/5*100

#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Sine
#Frequency: 50 Hz
#Period: 20 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 бу
#Wavegen Channel 2: Disabled
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 бу

Time (s)	Channel 1 (V)	Channel 2 (V)	Math 1 (V)
-0.01173958333333333	2.635477741128593	2.650478324439572	-0.3000116662195662
-0.01173333333333333	2.628427790197447	2.639867387559769	-0.2287919472464495
-0.01172708333333333	2.6213778392663	2.636330408599835	-0.2990513866707012
-0.01172083333333333	2.617852863800727	2.629256450679967	-0.2280717375847985
-0.01171458333333333	2.607277937404007	2.61510853484023	-0.1566119487244588
-0.01170833333333333	2.596703011007287	2.608034576920362	-0.2266313182614876
-0.01170208333333333	2.586128084610568	2.600960619000493	-0.2966506877985076
-0.01169583333333333	2.582603109144995	2.593886661080625	-0.2256710387126137
-0.01168958333333333	2.575553158213848	2.583275724200822	-0.1544513197394881
-0.01168333333333333	2.564978231817128	2.57266478732102	-0.1537311100778371
-0.01167708333333333	2.554403305420408	2.565590829401152	-0.223750479614866
-0.01167083333333333	2.543828379023689	2.554979892521349	-0.2230302699532061
-0.01166458333333333	2.536778428092542	2.547905934601481	-0.2225501301787691
-0.01165833333333333	2.533253452626969	2.544368955641547	-0.2223100602915551
-0.01165208333333333	2.522678526230249	2.533758018761744	-0.2215898506299041
-0.01164583333333333	2.512103599833529	2.526684060841876	-0.2916092201669329
-0.01163958333333333	2.50152867343681	2.512536145002139	-0.2201494313065844
-0.01163333333333333	2.487428771574517	2.501925208122337	-0.2899287309563991
-0.01162708333333333	2.483903796108943	2.498388229162402	-0.2896886610691762
-0.01162083333333333	2.476853845177797	2.491314271242534	-0.2892085212947482
-0.01161458333333333	2.466278918781077	2.484240313322666	-0.359227890831777
-0.01160833333333333	2.459228967849931	2.470092397482929	-0.2172685926599627
-0.01160208333333333	2.448654041453211	2.459481460603127	-0.2165483829983117
-0.01159583333333333	2.438079115056491	2.452407502683258	-0.2865677525353405
-0.01158958333333333	2.431029164125345	2.44533354476339	-0.2860876127609036
-0.01158333333333333	2.423979213194198	2.438259586843521	-0.2856074729864666
-0.01157708333333333	2.413404286797479	2.424111671003785	-0.214147684126127
-0.01157083333333333	2.399304384935185	2.417037713083916	-0.3546665629746215
-0.01156458333333333	2.392254434004039	2.409963755164048	-0.3541864232001846
-0.01155833333333333	2.388729458538466	2.399352818284246	-0.2124671949156021
-0.01155208333333333	2.381679507607319	2.392278860364377	-0.2119870551411651
-0.01154583333333333	2.3711045812106	2.385204902444509	-0.282006424678185
-0.01153958333333333	2.36052965481388	2.374593965564706	-0.2812862150165341
-0.01153333333333333	2.34995472841716	2.363983028684904	-0.2805660053548831
-0.01152708333333333	2.342904777486013	2.353372091805101	-0.2093462863817575
-0.01152083333333333	2.33937980202044	2.346298133885233	-0.1383666372958636
-0.01151458333333333	2.32880487562372	2.339224175965365	-0.2083860068328924
-0.01150833333333333	2.314704973761427	2.328613239085562	-0.2781653064826983
-0.01150208333333333	2.307655022830281	2.318002302205759	-0.2069455875095727
-0.01149583333333333	2.297080096433561	2.310928344285891	-0.2769649570466015
-0.01148958333333333	2.290030145502414	2.300317407406089	-0.2057452380734848
-0.01148333333333333	2.279455219105695	2.29324344948622	-0.2757646076105047
-0.01147708333333333	2.272405268174548	2.282632512606418	-0.204544888637388
-0.01147083333333333	2.261830341777828	2.272021575726615	-0.203824678975737
-0.01146458333333333	2.251255415381109	2.261410638846813	-0.203104469314086
-0.01145833333333333	2.244205464449962	2.25079970196701	-0.1318847503409604
-0.01145208333333333	2.233630538053243	2.243725744047142	-0.2019041198779892
-0.01144583333333333	2.226580587122096	2.236651786127274	-0.2014239801035522
-0.01143958333333333	2.216005660725376	2.226040849247471	-0.2007037704418924
-0.01143333333333333	2.205430734328656	2.215429912367668	-0.1999835607802413
-0.01142708333333333	2.194855807931936	2.204818975487866	-0.1992633511185904
-0.01142083333333333	2.18780585700079	2.197745017567998	-0.1987832113441446
-0.01141458333333333	2.180755906069644	2.194208038608064	-0.2690426507683963
-0.01140833333333333	2.173705955138497	2.180060122768327	-0.1270833525965909
