#Digilent WaveForms Impedance Analyzer
#Device Name: DY_Discovery1
#Serial Number: SN:210244704387
#Date Time: 
#Digilent WaveForms Impedance Analyzer Trace#Trace: Trace
#Start: 100 Hz
#Stop: 5e+06 Hz
#Steps: 101
#Resistor: 1000 ¦¸
#Average: 1
#ProbeResistance: 1.041e+06 ¦¸
#ProbeCapacitance: 4.5e-11 F
#Compensation:none
#Wavegen: Wavegen1
#Amplitude: 0.1 V
#Offset: 0 V
#Amplification: 1 X
#Settle: 0.01 s
#MinPeriods: 16
#Scale: Logarithmic
#ScopeC
#SChannel: 1 
#Range: 5.48591 V
#Offset: -0.000257542 V
#Attenuation: 1 X
#ScopeC
#SChannel: 2 
#Range: 5.5047 V
#Offset: -0.000259064 V
#Attenuation: 1 X

Frequency (Hz)	Trace < (deg)	Trace th (deg)	Trace Vin (V)	Trace Vout (V)	Trace Vout/Vin (V)
14505.28285404826	-178.7993503053598	-179.158528504654	0.1023823729667562	1.228897911078937	12.003022351103
16162.77406306094	-178.6824050085401	-179.0826245540599	0.102369969046061	1.228978774948978	12.00526664608059
18009.66365441455	-178.5647634871543	-179.0107136101595	0.1024304835220597	1.228553599966475	11.99402324115643
20067.59382267297	-178.3928248436358	-178.8897304187415	0.1024290191520282	1.228708894362886	11.99571083014278
22360.6797749979	-178.1755536743837	-178.7292363551131	0.1026087752554403	1.230734031343543	11.99443252567514
24915.79231761632	-177.9898778383091	-178.60682415112	0.102585608635154	1.230600735455707	11.99584183228217
27762.87273290857	-177.7761305814313	-178.463567762856	0.1025645991263234	1.230512021216094	11.99743412149973
30935.2836369049	-177.5370493707809	-178.3030298179647	0.1027024816600727	1.230408848757532	11.98032247000583
34470.19992860434	-177.236957675856	-178.0904529746646	0.1028165329174693	1.23167892463136	11.97938589915327
38409.04441233158	-176.9443367001277	-177.8953422974887	0.1027627166888918	1.231641937734899	11.98529950763781
42797.97319783613	-176.5847546349933	-177.6444063334055	0.1027499995664021	1.231978832468047	11.99006168045657
47688.41656614144	-176.2610613937036	-177.4417649657707	0.1027840282359656	1.230449082472711	11.97120898636039
53137.68163911133	-175.7613647064377	-177.076940055315	0.1027657700923058	1.230089237845482	11.96983428179049
59209.62391492575	-175.2658306244985	-176.7316720510674	0.1030281605637592	1.23196105763719	11.95751773977162
65975.39553864471	-174.720096055595	-176.3533503328698	0.1031091632668814	1.231369707212556	11.9423887091912
73514.27907623244	-174.1476486735981	-175.9674127698225	0.1029865952672026	1.23014488947954	11.94470878746776
81914.6165623611	-173.5095854051891	-175.5371258339108	0.1032132366527817	1.230262274740635	11.91961723746098
91274.84470874748	-172.814697355888	-175.0736932559433	0.1030830858178002	1.227381874196169	11.90672421628484
101704.6484037871	-172.0297023467731	-174.5465144957779	0.1031241525438173	1.225192240008314	11.88074965743578
113326.2460204069	-171.1534442161995	-173.9574122409268	0.1031311829682038	1.223999438555097	11.86837388389568
126275.8215936133	-170.0229688396416	-173.1467388816191	0.1031872162550441	1.219750915180382	11.82075609216521
140705.120650257	-169.0099611122779	-172.4898461035741	0.1031822466873536	1.21724516732342	11.79704073523154
156783.2283912434	-167.7387165511251	-171.6150910072822	0.1032913300166992	1.209869263362899	11.71317344028098
174698.5510632577	-166.3645241787229	-170.6822549597093	0.1031054068294239	1.201735032488065	11.65540265484039
194661.0237380866	-164.9360951655574	-169.7450089056347	0.1031919700549175	1.196528550628506	11.59517111643211
216904.5703707013	-163.3021455933427	-168.6575323421566	0.1030523032480613	1.185264565348024	11.50158247792799
241689.8449635213	-161.5018321815754	-167.4649830806123	0.1030308600691026	1.17072668699866	11.36287405747614
269307.2859583292	-159.5133355659695	-166.1521099117072	0.1027424335284169	1.154083030652056	11.23277881414844
300080.5196477651	-157.504022429442	-164.8934360011613	0.102875160979441	1.137931692952195	11.06128711846783
334370.1524882111	-155.1533895595074	-163.376211316047	0.1027736024964671	1.115683352045619	10.85573848677701
372577.9967530864	-152.7459023879069	-161.8932402155208	0.1026819694040851	1.091140057695067	10.62640368145935
415151.7790435466	-150.1517227266419	-160.3235704754522	0.1023707592323496	1.060945518480833	10.36375549460191
462590.3868317851	-147.4514681799322	-158.757175410718	0.1023697762201605	1.030945926988198	10.07080375726332
515449.7145169031	-144.6514569366301	-157.2100693888841	0.1022372931399554	0.9945881314311409	9.728232241728293
574349.1774985178	-141.7030149471494	-155.6434178031984	0.1020857835859149	0.9541727904710928	9.346774418085996
639978.9706012268	-138.7041695104222	-154.1649476953672	0.102071682677784	0.9117511455463537	8.932459244593185
713108.1559054942	-135.7160048225862	-152.8449163985075	0.1019702891937523	0.8656842721577104	8.489573570913736
794593.6747596633	-132.681661213834	-151.634604332098	0.1019946620930518	0.8182404046360833	8.022384582142013
885390.3895775104	-129.700243101633	-150.6395887249939	0.1019902516413312	0.768330878420033	7.533375651645802
986562.273093003	-126.7690071796691	-149.8611756636365	0.1021236966846374	0.7187500453727701	7.038033959858532
1099294.876190009	-123.9546412248155	-149.3668292648164	0.1022630887070516	0.6681985317674534	6.534112554350978
1224909.220407302	-121.2537288225436	-149.14975272027	0.1023354196327804	0.6186167124479718	6.044991212893941
1364877.277913817	-118.7077253745803	-149.2430425189579	0.1025387724598344	0.5707041576192063	5.565740099363465
1520839.220351358	-116.347600875925	-149.6637016321176	0.1027971263555856	0.5238504295164567	5.095963750041077
1694622.638669916	-114.1697936327382	-150.3883059161515	0.1031397057384665	0.4795230170754966	4.649257176391727
1888263.959177179	-112.1483972453503	-151.3653865495214	0.1035677873435559	0.4381197195955844	4.230270152844436
2104032.306759465	-110.2674833210208	-152.5485212418214	0.104024573672482	0.3989913686524132	3.835549183874809
2344456.09490774	-108.6506617537376	-154.0272357683176	0.1045949179689264	0.3631027749479417	3.47151450566474
2612352.654135555	-107.1766136326422	-155.6443371820216	0.1053781569968568	0.330249555337029	3.133946965374233
2910861.245980229	-105.8987283843629	-157.4175928156774	0.1064833971427716	0.2998904211686299	2.816311549175507
3243479.849451406	-104.7939317686639	-159.290565635572	0.1078180989573785	0.2720433369283584	2.523169482295357
3614106.150997474	-103.9309061831083	-161.3025398659936	0.1092389244935971	0.2469119488553546	2.260292748211989
4027083.218317823	-103.2534512992107	-163.3730897243508	0.1115556622748063	0.2239684452032069	2.007683345122213
4487250.393235162	-102.9364682553575	-165.6586888672286	0.1141202039055473	0.2030188375631734	1.778991191876979
5000000	-103.0750629392722	-168.2418808724986	0.1175615848106245	0.183916884883367	1.564430125534898
